NU_CNPB_PLANO_DA;ID;ORIGEM;ID_PROVISAO_CONSTITUIR;SM_ATIVO_PROVISAO_CONST;SM_ATIVO_DEFICIT;VL_ATIVO_DEFICIT_PATRO;VL_ATIVO_DEFICIT_PART;VL_ATIVO_DEFICIT_ASSIST;SM_ATIVO_SER_PASSADO;VL_ATIVO_SER_PAS_PATRO;VL_ATIVO_SER_PAS_PART;VL_ATIVO_SER_PAS_ASSIST;SM_ATIVO_OUT_FINALIDADE;VL_ATIVO_OUT_FIN_PATRO;VL_ATIVO_OUT_FIN_PART;VL_ATIVO_OUT_FIN_ASSIST;QT_MESES_ATIVO_D_PATRO;QT_MESES_ATIVO_D_PART;QT_MESES_ATIVO_D_ASSIST;QT_MESES_ATIVO_S_PATRO;QT_MESES_ATIVO_S_PART;QT_MESES_ATIVO_S_ASSIST;QT_MESES_ATIVO_O_PATRO;QT_MESES_ATIVO_O_PART;QT_MESES_ATIVO_O_ASSIST;SM_PASSIVO_PROVISAO_CONST;SM_PASSIVO_DEFICIT;VL_PASSIVO_DEFICIT_PATRO;VL_PASSIVO_DEFICIT_PART;VL_PASSIVO_DEFICIT_ASSIST;SM_PASSIVO_SER_PASSADO;VL_PASSIVO_SER_PAS_PATRO;VL_PASSIVO_SER_PAS_PART;VL_PASSIVO_SER_PAS_ASSIST;SM_PASSIVO_OUT_FINALIDADE;VL_PASSIVO_OUT_FIN_PATRO;VL_PASSIVO_OUT_FIN_PART;VL_PASSIVO_OUT_FIN_ASSIST;QT_MESES_PASSIVO_D_PATRO;QT_MESES_PASSIVO_D_PART;QT_MESES_PASSIVO_D_ASSIST;QT_MESES_PASSIVO_S_PATRO;QT_MESES_PASSIVO_S_PART;QT_MESES_PASSIVO_S_ASSIST;QT_MESES_PASSIVO_O_PATRO;QT_MESES_PASSIVO_O_PART;QT_MESES_PASSIVO_O_ASSIST;ID_DEMONSTRACAO_ATUARIAL;ID_GRUPO_CUSTEIO_DA
1979002819;3342384;1;43619;68075153.81;68075153.81;68075153.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;183;0;0;0;0;0;0;0;0;24177476.85;24177476.85;5223331.24;217991.94;18736153.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;232;123;232;0;0;0;0;0;0;3342384;NULL
2010005074;3342448;1;43637;1313291.50;1313291.50;1313291.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35;0;0;0;0;0;0;0;0;1159062.70;1159062.70;1159062.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0;0;0;0;0;0;0;3342448;NULL
1976000165;3342703;1;43640;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;43065010.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;43065010.73;10248950.06;0.00;32816060.67;0;0;0;0;0;0;156;156;156;3342703;NULL
1976000238;3342708;1;43642;921005.91;921005.91;921005.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3342708;NULL
2015001719;3342727;1;43651;23723887.02;23723887.02;23723887.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3342727;NULL
2015001638;3342731;1;43653;27462804.97;27462804.97;27462804.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;101;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3342731;NULL
2015001565;3342735;1;43655;77978929.28;77978929.28;77978929.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3342735;NULL
2009000511;3342742;1;43658;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;181410.79;181410.79;0.00;0.00;181410.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;173;0;0;0;0;0;0;3342742;NULL
1997002256;3342754;1;43661;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1717359.18;1717359.18;0.00;0.00;1717359.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;159;0;0;0;0;0;0;3342754;NULL
2017001074;3342762;1;43666;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;446585.77;446585.77;446585.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;132;0;0;0;0;0;0;0;0;3342762;NULL
1979003319;3343050;1;43673;5108828.90;5108828.90;5108828.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;186;0;0;0;0;0;0;0;0;6466578.52;6466578.52;0.00;0.00;6466578.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;186;0;0;0;0;0;0;3343050;NULL
1982002174;3343054;1;43676;411870479.60;411870479.60;411870479.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;147;0;0;0;0;0;0;0;0;42628915.11;42628915.11;13464127.15;9357138.42;19807649.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;193;179;193;0;0;0;0;0;0;3343054;NULL
1979002983;3343062;1;43680;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;29971703.40;29971703.40;15975341.25;4560464.53;9435897.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272;272;272;0;0;0;0;0;0;3343062;NULL
1982002247;3344377;1;43716;5856065505.67;5302595749.21;5302595749.21;0.00;0.00;553469756.46;553469756.46;0.00;0.00;0.00;0.00;0.00;0.00;88;0;0;88;0;0;0;0;0;270640258.55;270640258.55;103325578.19;23438152.71;143876527.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;228;225;228;0;0;0;0;0;0;3344377;NULL
1979004374;3344401;1;43721;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;72746756.65;72746756.65;36379003.85;2719001.75;33648751.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;195;195;195;0;0;0;0;0;0;3344401;NULL
1975000218;3346031;1;43732;607072321.12;607072321.12;607072321.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3346031;NULL
1981000356;3346855;1;43735;160887012.30;156317454.06;156317454.06;0.00;0.00;4569558.24;4569558.24;0.00;0.00;0.00;0.00;0.00;0.00;108;0;0;108;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3346855;NULL
1995001783;3346871;1;43737;1893695.48;1893695.48;1893695.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;793;0;0;0;0;0;0;0;0;12324152.42;12324152.42;0.00;388170.33;11935982.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;793;793;0;0;0;0;0;0;3346871;NULL
1979004447;3346900;1;43743;68949053.45;68949053.45;68949053.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89;0;0;0;0;0;0;0;0;979000575.18;979000575.18;489492181.67;4489798.29;485018595.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;660;660;660;0;0;0;0;0;0;3346900;NULL
1979002274;3346994;1;43753;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;328161156.40;328161156.40;163227750.68;70259779.91;94673625.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;286;286;286;0;0;0;0;0;0;3346994;NULL
1978000529;3346998;1;43765;98439483.62;93964215.06;93964215.06;0.00;0.00;4475268.56;4475268.56;0.00;0.00;0.00;0.00;0.00;0.00;180;0;0;51;0;0;0;0;0;86638444.89;86638444.89;41886910.47;8442086.05;36309448.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1116;1116;1116;0;0;0;0;0;0;3346998;NULL
1970000147;3347814;1;43768;209529732.53;209529732.53;209529732.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1188;0;0;0;0;0;0;0;0;9642373112.87;9642373112.87;4787556476.23;619596554.41;4235220082.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1188;1188;1188;0;0;0;0;0;0;3347814;NULL
2003002618;3347820;1;43773;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1076916575.18;1076916575.18;121656342.79;23151157.67;932109074.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;351;1080;1080;0;0;0;0;0;0;3347820;NULL
2018000292;3347822;1;43776;1230242135.07;1230242135.07;1230242135.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58;0;0;0;0;0;0;0;0;33294841577.22;33294841577.22;16557313805.49;3325109384.57;13412418387.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1164;1164;1164;0;0;0;0;0;0;3347822;NULL
2019003619;3347826;1;43778;2607594361.12;2607594361.12;2607594361.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347826;NULL
2019003783;3347830;1;43780;2097906442.93;2097906442.93;2097906442.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347830;NULL
1979002738;3347851;1;43784;1179628753.42;1179628753.42;1179628753.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;195;0;0;0;0;0;0;0;0;95615866.47;95615866.47;415004.04;2066640.32;93134222.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;101;186;195;0;0;0;0;0;0;3347851;NULL
1985001292;3347855;1;43786;1715498.98;1715498.98;1715498.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;102;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347855;NULL
1979003238;3347857;1;43790;1244467950.65;1244467950.65;1244467950.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;193;0;0;0;0;0;0;0;0;16067897.55;16067897.55;0.00;0.00;16067897.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;193;0;0;0;0;0;0;3347857;NULL
1979004765;3347865;1;43793;431370544.47;431370544.47;431370544.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1092;0;0;0;0;0;0;0;0;713254498.24;713254498.24;2822253.18;4617809.59;705814435.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1092;1092;1092;0;0;0;0;0;0;3347865;NULL
1980000311;3347874;1;43799;275526768.42;275526768.42;275526768.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;125;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347874;NULL
1980000565;3347884;1;43802;46273772.75;46273772.75;46273772.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;134;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347884;NULL
1994000619;3347914;1;43812;1189652765.08;1189652765.08;1189652765.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192;0;0;0;0;0;0;0;0;1140647967.71;1140647967.71;13880857.17;7431585.85;1119335524.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;192;192;192;0;0;0;0;0;0;3347914;NULL
2000002374;3347918;1;43817;305732410.28;305732410.28;305732410.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347918;NULL
1977000118;3347947;1;43820;128939661.00;0.00;0.00;0.00;0.00;128939661.00;128939661.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;107;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3347947;NULL
1979003165;3348800;1;43836;375920252.02;375920252.02;375920252.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;199;0;0;0;0;0;0;0;0;41800060.59;41800060.59;0.00;0.00;41800060.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;199;0;0;0;0;0;0;3348800;NULL
2013002165;3348822;1;43850;79111774.66;79111774.66;79111774.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;143;0;0;0;0;0;0;0;0;87702721.20;87702721.20;4295473.27;4295473.27;79111774.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;143;143;143;0;0;0;0;0;0;3348822;NULL
1985000156;3348825;1;43852;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;5192281.86;5192281.86;5192281.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24;0;0;0;0;0;0;0;0;3348825;NULL
2002001529;3348831;1;43854;317180.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;317180.88;317180.88;0.00;0.00;0;0;0;0;0;0;9;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3348831;NULL
1998006638;3348854;1;43861;7905461.28;0.00;0.00;0.00;0.00;7905461.28;7905461.28;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;60;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3348854;NULL
1996003992;3348869;1;43866;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;815200.29;0.00;0.00;0.00;0.00;815200.29;0.00;815200.29;0.00;0.00;0.00;0.00;0.00;0;0;0;0;312;0;0;0;0;3348869;NULL
2002001456;3348921;1;43878;73902399.10;73902399.10;73902399.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89;0;0;0;0;0;0;0;0;1313582292.67;0.00;0.00;0.00;0.00;1226193071.70;1226193071.70;0.00;0.00;87389220.97;87389220.97;0.00;0.00;0;0;0;106;0;0;104;0;0;3348921;NULL
2018002147;3349718;1;43888;24522967.89;24522967.89;24522967.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;163;0;0;0;0;0;0;0;0;24808855.35;24808855.35;142943.73;0.00;24665911.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;170;0;170;0;0;0;0;0;0;3349718;NULL
1993003592;3349730;1;43892;3858121.52;0.00;0.00;0.00;0.00;3858121.52;3858121.52;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;78;0;0;0;0;0;2372219.00;2372219.00;0.00;468857.00;1903362.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;188;188;0;0;0;0;0;0;3349730;NULL
2005004529;3349732;1;43894;263161086.71;124743333.00;124743333.00;0.00;0.00;138417753.71;138417753.71;0.00;0.00;0.00;0.00;0.00;0.00;171;0;0;78;0;0;0;0;0;124743333.00;124743333.00;0.00;10149667.00;114593666.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;171;171;0;0;0;0;0;0;3349732;NULL
2001002165;3349736;1;43897;601865232.86;601865232.86;601865232.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;195;0;0;0;0;0;0;0;0;594833543.30;594833543.30;0.00;0.00;594833543.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;195;0;0;0;0;0;0;3349736;NULL
1996003674;3349746;1;43901;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;2401228.13;0.00;0.00;0.00;0.00;2401228.13;2401228.13;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;83;0;0;0;0;0;3349746;NULL
1994001119;3349748;1;43903;3071825.63;3071825.63;3071825.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3349748;NULL
1977000274;3349752;1;43906;9095111968.50;9095111968.50;9095111968.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;172;0;0;0;0;0;0;0;0;11051484502.53;11051484502.53;1173801438.83;1115953940.01;8761729123.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;172;172;172;0;0;0;0;0;0;3349752;NULL
1986000338;3349754;1;43908;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;60543255.00;60543255.00;0.00;0.00;60543255.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;9999;0;0;0;0;0;0;3349754;NULL
1980000174;3351124;1;43912;12099504438.08;0.00;0.00;0.00;0.00;12099504438.08;12099504438.08;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;113;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3351124;NULL
2006005911;3353062;1;43926;2295937.31;2295937.31;2295937.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3353062;NULL
2007000156;3353066;1;43928;8910909.56;8910909.56;8910909.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;169;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3353066;NULL
2005005029;3354507;1;43931;4441448.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4441448.60;4441448.60;0.00;0.00;0;0;0;0;0;0;87;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354507;NULL
1992001618;3354548;1;43943;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354548;NULL
1994001992;3354551;1;43945;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;2787560.86;1183584.22;79908.33;63017.76;1040658.13;0.00;0.00;0.00;0.00;1603976.64;363808.92;31505.04;1208662.68;159;159;159;0;0;0;168;168;168;3354551;NULL
2005004847;3354555;1;43948;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354555;NULL
2006005847;3354557;1;43950;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354557;NULL
2013001274;3354560;1;43953;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354560;NULL
2009003365;3354569;1;43956;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3354569;NULL
1982000783;3355057;1;43960;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;110675.98;110675.98;0.00;0.00;110675.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;96;0;0;0;0;0;0;3355057;NULL
2009002156;3355221;1;43964;1582610.37;0.00;0.00;0.00;0.00;1582610.37;1582610.37;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355221;NULL
1979003947;3355226;1;43966;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;155109352.96;155109352.96;77554676.48;3202836.21;74351840.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;999;999;999;0;0;0;0;0;0;3355226;NULL
1997003211;3355235;1;43969;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;35598.87;0.00;0.00;0.00;0.00;35598.87;3487.80;32111.07;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355235;NULL
1999002156;3355255;1;43971;4370053.09;4370053.09;4370053.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;1214556.22;647934.65;266414.47;0.00;381520.18;0.00;0.00;0.00;0.00;566621.57;566621.57;0.00;0.00;187;0;187;0;0;0;0;0;0;3355255;NULL
1990001092;3355273;1;43977;21000381.76;21000381.76;21000381.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;144;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355273;NULL
2005006556;3355359;1;44005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3355359;NULL
1998004147;3356484;1;44029;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;881660.14;881660.14;398478.41;0.00;483181.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;166;0;166;0;0;0;0;0;0;3356484;NULL
2000006183;3356488;1;44031;26275568.91;0.00;0.00;0.00;0.00;26275568.91;26275568.91;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;26609844.73;21525011.90;7536205.20;0.00;13988806.70;0.00;0.00;0.00;0.00;5084832.83;5084832.83;0.00;0.00;201;0;201;0;0;0;0;0;0;3356488;NULL
1998005518;3356499;1;44058;12421523.19;12421523.19;12421523.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;18049138.31;18154558.73;0.00;0.00;18154558.73;3211.04;0.00;3211.04;0.00;-108631.46;-108631.46;0.00;0.00;0;0;112;0;0;0;0;0;0;3356499;NULL
1981001565;3357696;1;44066;1829607.60;1829607.60;1829607.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;115;0;0;0;0;0;0;0;0;2143481.66;2143481.66;2143481.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;115;0;0;0;0;0;0;0;0;3357696;NULL
1996003811;3358994;1;44071;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;135456.08;135456.08;0.00;135456.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;156;0;0;0;0;0;0;0;3358994;NULL
2007001292;3359007;1;44078;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;313036.85;0.00;0.00;0.00;0.00;313036.85;156528.55;156508.30;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3359007;NULL
2003001247;3360914;1;44092;120574428.18;120574428.18;120574428.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;153;0;0;0;0;0;0;0;0;115615.60;115615.60;115615.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;158;0;0;0;0;0;0;0;0;3360914;NULL
2003000119;3360917;1;44094;155971888.70;155971888.70;155971888.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;216;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0;0;0;0;0;3360917;NULL
