NU_CNPB_PLANO_DA;ID_PROVISAO_MATEMATICA;TX_PERC_CUSTO_ANO;VL_CUSTO_ANO;SM_PROVISAO_MATEMATICA;SM_BENEFICIOS_CONCEDIDOS;SM_BEN_CON_CONTRIBUI_DEF;VL_BC_CD_SALD_CONT_ASSIST;SM_BEN_CON_BENEFICIO_DEF;VL_BC_BD_PROG_VABF_ASSIST;VL_BC_BD_NPRO_VABF_ASSIST;SM_BENEFICIOS_A_CONCEDER;SM_BEN_A_CON_CONTRIB_DEF;VL_AC_CD_SALD_CONT_PATRO;VL_AC_CD_SALD_CONT_PART;SM_BEN_A_CON_BEN_DEF_PROG;VL_AC_BD_PROG_VABF;VL_AC_BD_PROG_VACF_PATRO;VL_AC_BD_PROG_VACF_PART;SM_BEN_A_CON_BEN_DEF_NPRO;VL_AC_BD_NPRO_VABF;VL_AC_BD_NPRO_VACF_PATRO;VL_AC_BD_NPRO_VACF_PART;VL_AC_BD_CAPT_COBERTURA;VL_AC_BD_REPT_SIMPLES;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL
1980000883;166202;;288863.76;176009113.4;139920294.1;0;0;139920294.1;93699500.37;46220793.76;36088819.25;0;0;0;31420824.02;35238000.18;1908588.08;1908588.08;4667995.23;5287446.53;309725.65;309725.65;0;0;;2757040
1992000174;166224;;709979.48;325701740.9;264044878.1;0;0;264044878.1;157437628.6;106607249.5;61656862.75;0;0;0;0;0;0;0;61656862.75;62418924.19;0;762061.44;0;0;;2757054
1997003211;166234;;30355.18;190248258.3;82252142.92;39368143.42;39368143.42;42883999.5;33995239.06;8888760.44;107996115.4;107996115.4;41413462.25;66582653.15;0;0;0;0;0;0;0;0;0;0;;2769658
2020002574;166252;;;9723.88;0;0;0;0;;;9723.88;9723.88;2411.15;7312.73;0;;;;0;;;;;;;2776790
2005002111;166409;;;27398.95;0;0;0;0;;;27398.95;27398.95;0;27398.95;0;;;;0;;;;;;;2874549
2000007211;166432;;;555948594.3;183406558.7;183406558.7;183406558.7;0;;;372542035.5;372542035.5;167995205.1;204546830.4;0;;;;0;;;;;;;2886439
2021001156;166512;;36201;12661617.05;5252824.53;13891.53;13891.53;5238933;5238933;0;7408792.52;5162576.52;2294851.96;2867724.56;2246216;2318547;72331;0;0;0;0;0;0;0;;2938927
1999000374;166518;;0;550067769.5;337512903.6;5167321.62;5167321.62;332345582;299556855;32788727;212554865.9;202021365.1;105756596.6;96264768.53;9665743.78;9665743.78;0;0;867757;867757;0;0;0;0;;2947228
2010001729;166526;;1516377.04;21583707.91;2315878.85;2315878.85;2315878.85;0;0;0;19267829.06;18805623.06;9321989.65;9483633.41;178155;235814;57659;0;284051;431015;146964;0;0;0;;3001649
1999005211;166612;;423666882.7;11051959289;4859622718;776701697.4;776701697.4;4082921021;3670528696;412392325;6192336570;5648388767;2293245840;3355142928;17365406;291019992;273654586;0;526582397;526582397;0;0;0;0;;3031030
1987001729;166637;;4708170;966392873.5;649419200;587143656.3;587143656.3;62275543.65;41289521.2;20986022.45;316973673.6;316742330.7;192677940;124064390.7;0;0;0;0;231342.91;231342.91;0;0;0;0;;3094995
1985001047;166644;;75057596.19;4805610153;2361100284;2361100284;2361100284;0;0;0;2444509869;2426988050;1230930860;1196057190;7727591.45;24121215.34;16393623.89;0;9794227.62;11501412.79;1707185.17;0;0;0;;3096690
