NU_CNPB_PLANO_DA;ID;ORIGEM;ID_FONTE_RECURSO;SM_TOTAL_RECURSOS_PART;SM_CONTRIB_PREV_PART;VL_CONTRIB_NORMAIS_PART;SM_CONTRIB_EXTRA_PART;VL_DEFICIT_EQUACIO_PART;VL_SERVICO_PASSADO_PART;VL_OUT_FINALIDADES_PART;SM_UTILIZA_FUNDOS_PART;VL_EXIGENCIA_REGUL_PART;VL_DESTINA_RES_ESP_PART;SM_TOTAL_RECURSOS_ASSIST;SM_CONTRIB_PREV_ASSIST;SM_CONTRIB_EXTRA_ASSIST;VL_DEFICIT_EQUACIO_ASSIST;VL_SERVICO_PASSADO_ASSIST;VL_OUT_FINALIDADES_ASSIST;SM_UTILIZA_FUNDOS_ASSIST;VL_EXIGENCIA_REGUL_ASSIST;VL_DESTINA_RES_ESP_ASSIST;SM_TOTAL_RECURSOS_PATRO;SM_CONTRIB_PREV_PATRO;VL_CONTRIB_NORMAIS_PATRO;SM_CONTRIB_EXTRA_PATRO;VL_DEFICIT_EQUACIO_PATRO;VL_SERVICO_PASSADO_PATRO;VL_OUT_FINALIDADES_PATRO;SM_UTILIZA_FUNDOS_PATRO;VL_EXIGENCIA_REGUL_PATRO;VL_DESTINA_RES_ESP_PATRO;SM_TOTAL_RECURSOS_GRUPO;SM_CONTRIB_PREV_GRUPO;SM_CONTRIB_NORMAIS_GRUPO;SM_CONTRIB_EXTRA_GRUPO;SM_DEFICIT_EQUACIO_GRUPO;SM_SERVICO_PASSADO_GRUPO;SM_OUT_FINALIDADES_GRUPO;SM_UTILIZA_FUNDOS_GRUPO;SM_EXIGENCIA_REGUL_GRUPO;SM_DESTINA_RES_ESP_GRUPO;DT_INICIO_VIGENCIA;ID_GRUPO_CUSTEIO_DA;ID_DEMONSTRACAO_ATUARIAL;VL_CONTRIB_NORMAIS_ASSIST;TX_TOT_PERC_CONTRIB_PART;TX_PERC_NORMAIS_PART;TX_TOT_PERC_EXTRA_PART;TX_DEFICIT_EQUACIO_PART;TX_PERC_SER_PAS_PART;TX_PERC_OUT_FINALID_PART;TX_TOT_PERC_CONTRIB_ASSIS;TX_PERC_NORMAIS_ASSIST;TX_TOT_PERC_EXTRA_ASSIST;TX_DEFICIT_EQUACIO_ASSIST;TX_PERC_SER_PAS_ASSIST;TX_PERC_OUT_FINALID_ASSIS;TX_TOT_PERC_CONTRIB_PATRO;TX_PERC_NORMAIS_PATRO;TX_TOT_PERC_EXTRA_PATRO;TX_DEFICIT_EQUACIO_PATRO;TX_PERC_SER_PAS_PATRO;TX_PERC_OUT_FINALID_PATRO
2000000983;3341216;1;42285;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22574.91;22574.91;22574.91;0.00;0.00;22574.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22574.91;22574.91;0.00;22574.91;0.00;0.00;22574.91;0.00;0.00;0.00;NULL;NULL;3341216;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.69;0.00;0.00;2.69;0.00;0.00;0.00;0.00;0.00;0.00
1984000292;3341222;1;42287;2668712.01;2668712.01;2668712.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;139209.75;139209.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2807921.76;2807921.76;2807921.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341222;139209.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2020001047;3341224;1;42289;96827.18;96827.18;96827.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93964.68;93964.68;93964.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;190791.86;190791.86;190791.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341224;0.00;7.78;7.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.55;7.55;0.00;0.00;0.00;0.00
2016001283;3341228;1;42291;20158230.01;20158230.01;20158230.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17396475.07;17396475.07;17396475.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37554705.08;37554705.08;37554705.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341228;0.00;7.81;7.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.74;6.74;0.00;0.00;0.00;0.00
2010004183;3341152;1;42293;134468.42;134468.42;134468.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;134468.42;134468.42;134468.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341152;0.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022000919;3341158;1;42295;865758.04;865758.04;865758.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;848373.15;848373.15;848373.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1714131.19;1714131.19;1714131.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341158;0.00;8.71;8.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.30;9.30;0.00;0.00;0.00;0.00
2022000374;3341164;1;42297;449046.69;449046.69;449046.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;413093.79;413093.79;413093.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;862140.48;862140.48;862140.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341164;0.00;5.73;5.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.36;7.36;0.00;0.00;0.00;0.00
1997000792;3341230;1;42299;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341230;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2004000929;3341232;1;42301;9895.80;9895.80;9895.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32952.00;16476.00;16476.00;0.00;0.00;0.00;0.00;16476.00;16476.00;0.00;42847.80;26371.80;26371.80;0.00;0.00;0.00;0.00;16476.00;16476.00;0.00;NULL;NULL;3341232;0.00;1.94;1.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.23;3.23;0.00;0.00;0.00;0.00
1980002411;3341234;1;42303;113918.58;113918.58;113918.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5297950.06;5297950.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54378.34;54378.34;54378.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5466246.98;5466246.98;5466246.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341234;5297950.06;7.37;7.37;0.00;0.00;0.00;0.00;5.51;5.51;0.00;0.00;0.00;0.00;4.45;4.45;0.00;0.00;0.00;0.00
2006005138;3341170;1;42305;5682842.56;5682842.56;5682842.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5548442.27;5548442.27;5548442.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11231284.83;11231284.83;11231284.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3341170;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2018001418;3342316;1;42307;876046.73;876046.73;876046.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;583489.14;583489.14;583489.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1459535.87;1459535.87;1459535.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342316;0.00;6.63;6.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.42;4.42;0.00;0.00;0.00;0.00
2019000229;3342324;1;42309;13630898.40;13630898.40;13630898.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13630898.40;13630898.40;13630898.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342324;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2019002965;3342327;1;42311;772973.37;772973.37;772973.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;718565.38;718565.38;718565.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1491538.75;1491538.75;1491538.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342327;0.00;4.74;4.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.41;4.41;0.00;0.00;0.00;0.00
2020000156;3342331;1;42313;7258303.65;7258303.65;7258303.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5444923.90;5444923.90;5444923.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12703227.55;12703227.55;12703227.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342331;0.00;4.66;4.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.50;3.50;0.00;0.00;0.00;0.00
2021000656;3342337;1;42315;8382.24;8382.24;8382.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8382.24;8382.24;8382.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342337;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1981000429;3342378;1;42317;74089910.47;74089910.47;0.00;74089910.47;74089910.47;0.00;0.00;0.00;0.00;0.00;436867533.46;436867533.46;350114557.80;350114557.80;0.00;0.00;0.00;0.00;0.00;646898035.47;646898035.47;86752975.66;560145059.81;560145059.81;0.00;0.00;0.00;0.00;0.00;1157855479.40;1157855479.40;173505951.32;984349528.08;984349528.08;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342378;86752975.66;0.00;0.00;19.34;19.34;0.00;0.00;22.64;22.64;91.39;91.39;0.00;0.00;22.64;22.64;146.21;146.21;0.00;0.00
1979003092;3342382;1;42321;485920.73;485920.73;0.00;485920.73;485920.73;0.00;0.00;0.00;0.00;0.00;2344009.25;2344009.25;937427.71;937427.71;0.00;0.00;0.00;0.00;0.00;7930673.64;7930673.64;0.00;7930673.64;7930673.64;0.00;0.00;0.00;0.00;0.00;10760603.62;10760603.62;1406581.54;9354022.08;9354022.08;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342382;1406581.54;0.00;0.00;2.34;2.34;0.00;0.00;5.17;5.17;20.66;20.66;0.00;0.00;0.00;0.00;38.43;38.43;0.00;0.00
1979002819;3342384;1;42325;10774880.31;10774880.31;10774880.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5154728.96;5154728.96;1673767.84;1673767.84;0.00;0.00;0.00;0.00;0.00;12287681.46;12287681.46;5483574.34;6804107.12;6804107.12;0.00;0.00;0.00;0.00;0.00;28217290.73;28217290.73;19739415.77;8477874.96;8477874.96;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342384;3480961.12;5.19;5.19;0.00;0.00;0.00;0.00;1.67;1.67;0.81;0.81;0.00;0.00;2.64;2.64;3.27;3.27;0.00;0.00
2002004765;3342386;1;42327;259619947.48;259619947.48;259619947.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;255660601.87;255660601.87;255660601.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;515280549.35;515280549.35;515280549.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342386;0.00;4.59;4.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.52;4.52;0.00;0.00;0.00;0.00
2022001011;3342388;1;42329;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;506243.40;506243.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;506243.40;506243.40;506243.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342388;506243.40;0.00;0.00;0.00;0.00;0.00;0.00;3.27;3.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2004002638;3342390;1;42332;10870877.40;10870877.40;10870877.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9544336.99;9544336.99;9544336.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20415214.39;20415214.39;20415214.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342390;0.00;7.12;7.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.25;6.25;0.00;0.00;0.00;0.00
2000004318;3342392;1;42334;3799174.00;3799174.00;3799174.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2614451.00;2614451.00;2614451.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6413625.00;6413625.00;6413625.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342392;0.00;7.41;7.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.10;5.10;0.00;0.00;0.00;0.00
2013000138;3342398;1;42336;155771729.73;155771729.73;155771729.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75133141.99;75133141.99;75133141.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;230904871.72;230904871.72;230904871.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342398;0.00;4.81;4.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.32;2.32;0.00;0.00;0.00;0.00
2013000219;3342402;1;42338;155370831.94;155370831.94;155370831.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74746782.38;74746782.38;74746782.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;230117614.32;230117614.32;230117614.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342402;0.00;10.31;10.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.96;4.96;0.00;0.00;0.00;0.00
2013002092;3342406;1;42340;122855471.54;122855471.54;122855471.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86800061.43;86800061.43;86800061.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;209655532.97;209655532.97;209655532.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342406;0.00;9.20;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.50;6.50;0.00;0.00;0.00;0.00
2018001329;3342410;1;42342;674539366.17;674539366.17;674539366.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;457825654.92;457825654.92;457825654.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1132365021.09;1132365021.09;1132365021.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342410;0.00;4.70;4.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.19;3.19;0.00;0.00;0.00;0.00
1995002518;3342418;1;42344;15650.33;15650.33;15650.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4684.88;4684.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15650.33;15650.33;15650.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35985.54;35985.54;35985.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342418;4684.88;7.33;7.33;0.00;0.00;0.00;0.00;7.89;7.89;0.00;0.00;0.00;0.00;7.33;7.33;0.00;0.00;0.00;0.00
2020000474;3342424;1;42346;3488327.73;3488327.73;3488327.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2180204.83;2180204.83;2180204.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5668532.56;5668532.56;5668532.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342424;0.00;3.04;3.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.90;1.90;0.00;0.00;0.00;0.00
2011000319;3342348;1;42348;3880518.71;3431446.60;3431446.60;0.00;0.00;0.00;0.00;449072.11;449072.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3431446.60;3431446.60;3431446.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7311965.31;6862893.20;6862893.20;0.00;0.00;0.00;0.00;449072.11;449072.11;0.00;NULL;NULL;3342348;0.00;7.41;7.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.41;7.41;0.00;0.00;0.00;0.00
1993002774;3342426;1;42350;10046833.69;10046833.69;10046833.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11899963.55;11899963.55;11899963.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21946797.24;21946797.24;21946797.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342426;0.00;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.74;4.74;0.00;0.00;0.00;0.00
2020002647;3342436;1;42352;4908099.77;4908099.77;4908099.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4811183.83;4811183.83;4811183.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9719283.60;9719283.60;9719283.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342436;0.00;7.09;7.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.95;6.95;0.00;0.00;0.00;0.00
1984000918;3342440;1;42354;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11734704.02;11734704.02;11734704.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11734704.02;11734704.02;11734704.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342440;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.31;2.31;0.00;0.00;0.00;0.00
2010005074;3342448;1;42356;76538.04;76538.04;76538.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;636492.94;636492.94;35522.20;600970.74;600970.74;0.00;0.00;0.00;0.00;0.00;713030.98;713030.98;112060.24;600970.74;600970.74;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342448;0.00;3.96;3.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.84;1.84;31.09;31.09;0.00;0.00
1976000165;3342703;1;42360;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3519279.80;3519279.80;3519279.80;3519279.80;0.00;0.00;0.00;0.00;0.00;65053087.66;65053087.66;0.00;65053087.66;65053087.66;0.00;0.00;0.00;0.00;0.00;68572367.46;68572367.46;0.00;68572367.46;68572367.46;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342703;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.66;30.66;0.00;0.00;0.00;0.00;486.49;486.49;0.00;0.00
1976000238;3342708;1;42362;108259.05;108259.05;108259.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;921005.91;921005.91;0.00;921005.91;921005.91;0.00;0.00;0.00;0.00;0.00;1029264.96;1029264.96;108259.05;921005.91;921005.91;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342708;0.00;14.00;14.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;121.05;121.05;0.00;0.00
2022002156;3342658;1;42364;946079.64;946079.64;946079.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;911008.71;911008.71;911008.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1857088.35;1857088.35;1857088.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342658;0.00;3.81;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.81;3.81;0.00;0.00;0.00;0.00
1984001183;3342715;1;42371;40482708.98;40482708.98;40482708.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26865705.14;26865705.14;26865705.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;67348414.12;67348414.12;67348414.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342715;0.00;8.96;8.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.65;8.65;0.00;0.00;0.00;0.00
1988001374;3342719;1;42373;15301734.00;0.00;0.00;0.00;0.00;0.00;0.00;15301734.00;0.00;15301734.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15301734.00;0.00;0.00;0.00;0.00;0.00;0.00;15301734.00;0.00;15301734.00;NULL;NULL;3342719;0.00;1.07;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2015001719;3342727;1;42375;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1093624.68;1093624.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8167217.72;8167217.72;0.00;8167217.72;8167217.72;0.00;0.00;0.00;0.00;0.00;9260842.40;9260842.40;1093624.68;8167217.72;8167217.72;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342727;1093624.68;0.00;0.00;0.00;0.00;0.00;0.00;8.49;8.49;0.00;0.00;0.00;0.00;0.00;0.00;63.24;63.24;0.00;0.00
2015001638;3342731;1;42377;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6828934.93;6828934.93;0.00;6828934.93;6828934.93;0.00;0.00;0.00;0.00;0.00;6828934.93;6828934.93;0.00;6828934.93;6828934.93;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342731;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52.16;52.16;0.00;0.00
2015001565;3342735;1;42379;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;649831.44;649831.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17799193.25;17799193.25;0.00;17799193.25;17799193.25;0.00;0.00;0.00;0.00;0.00;18449024.69;18449024.69;649831.44;17799193.25;17799193.25;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342735;649831.44;0.00;0.00;0.00;0.00;0.00;0.00;3.96;3.96;0.00;0.00;0.00;0.00;0.00;0.00;80.65;80.65;0.00;0.00
1979000638;3342740;1;42381;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342740;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2009000511;3342742;1;42383;4869767.76;4869767.76;4869767.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17559.20;17559.20;17559.20;17559.20;0.00;0.00;0.00;0.00;0.00;4329736.97;4329736.97;4329736.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9217063.93;9217063.93;9199504.73;17559.20;17559.20;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342742;0.00;2.03;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.90;0.90;0.00;0.00;1.86;1.86;0.00;0.00;0.00;0.00
2019003211;3342744;1;42385;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;197829.00;197829.00;197829.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;197829.00;197829.00;197829.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342744;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.77;3.77;0.00;0.00;0.00;0.00
1997002256;3342754;1;42387;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;335820.96;335820.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2538781.29;2538781.29;0.00;2538781.29;2538781.29;0.00;0.00;0.00;0.00;0.00;2874602.25;2874602.25;335820.96;2538781.29;2538781.29;0.00;0.00;0.00;0.00;0.00;NULL;NULL;3342754;335820.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
