NU_CNPB_PLANO_DA;ID;ORIGEM;ID_RESULTADO_PLANO;VL_RESULTADO_EXERCICIO;VL_DEFICIT_TECNICO;VL_SUPERAVIT_TECNICO;VL_RESERVA_CONTINGENCIA;VL_RESERVA_ESPECIAL;ID_DEMONSTRACAO_ATUARIAL
2008004211;3429856;1;24386;2684019.24;0.00;2684019.24;2684019.24;0.00;3429856
2010001265;3431546;1;24387;0.00;0.00;0.00;0.00;0.00;3431546
1994002956;3434044;1;24388;1103126.20;0.00;779225.63;779225.63;0.00;3434044
2021001156;3434048;1;24389;491627.85;190256.84;0.00;0.00;0.00;3434048
2021001318;3434050;1;24390;1066227.77;0.00;809950.40;469246.44;340703.96;3434050
2000002838;3434052;1;24391;107695686.10;148745770.83;0.00;0.00;0.00;3434052
2001002092;3434143;1;24392;0.00;0.00;0.00;0.00;0.00;3434143
2013002238;3434145;1;24393;17530314.29;0.00;26203932.77;26203932.77;0.00;3434145
1994002174;3436287;1;24394;8595341.47;0.00;8595341.47;4611820.00;3983521.47;3436287
2013001983;3436640;1;24395;-17550.80;0.00;4976.64;4976.64;0.00;3436640
1981000811;3436861;1;24396;987349.48;0.00;987349.48;299890.86;687458.62;3436861
2000007783;3437081;1;24397;1748853.08;1748853.08;0.00;0.00;0.00;3437081
2020001365;3437538;1;24398;19903.07;0.00;78958.78;55709.91;23248.87;3437538
1998005356;3462493;1;24405;1655424.87;0.00;5899560.55;4058800.29;1840760.26;3462493
2019002256;3462496;1;24406;3308.77;0.00;25546.63;5686.68;19859.95;3462496
2017001147;3463977;1;24404;28832.15;0.00;75994.40;75994.40;0.00;3463977
2008000729;3464243;1;24403;156528.87;0.00;464146.24;61039.39;403106.85;3464243
1996000365;3467823;1;24407;2043505.91;0.00;22148327.31;12100111.30;10048216.01;3467823
2016001518;3470797;1;24408;0.00;0.00;0.00;0.00;0.00;3470797
2000004229;3483365;1;24410;0.00;0.00;0.00;0.00;0.00;3483365
1982001811;3487585;1;24414;520541.98;0.00;3371141.19;2294995.21;1076145.98;3487585
2000008119;3488882;1;24415;11542238.03;197991830.91;0.00;0.00;0.00;3488882
1997000938;3493274;1;24416;0.00;0.00;0.00;0.00;0.00;3493274
1993002219;3504688;1;24419;-19241.98;29570.19;0.00;0.00;0.00;3504688
2008002365;3513904;1;24420;39236554.99;39236554.99;0.00;0.00;0.00;3513904
1999005211;3519054;1;24421;220370315.00;0.00;1466163353.02;1045571450.18;420591902.84;3519054
2000008283;3519065;1;24422;10500990.97;0.00;55444982.54;51603764.07;3841218.47;3519065
2012000274;3524870;1;24423;66335.87;0.00;1134018.11;131328.57;1002689.54;3524870
2020000229;3524872;1;24424;4519334.85;0.00;18985476.85;15016032.43;3969444.42;3524872
1993001956;3530809;1;24425;-49436.89;1580858.42;0.00;0.00;0.00;3530809
1993003811;3551176;1;24428;152658.05;0.00;277240.88;277240.88;0.00;3551176
2006006411;3551624;1;24427;1989758.09;2601580.25;0.00;0.00;0.00;3551624
1993001492;3584689;1;24430;-255477.81;172153.69;0.00;0.00;0.00;3584689
2000002511;3588691;1;24431;1854382.32;0.00;6510644.51;6510644.51;0.00;3588691
1997001829;3663129;1;24432;108523.07;0.00;108523.07;108523.07;0.00;3663129
1979001456;3705927;1;24436;9940203.25;125480935.60;0.00;0.00;0.00;3705927
2008004619;3778505;1;24442;885754972.77;0.00;0.00;0.00;0.00;3778505
2004000392;3831995;1;24444;-10968116.13;10968116.13;0.00;0.00;0.00;3831995
2006002929;3838612;1;24445;-5696199.36;0.00;4766205.63;1199389.45;3566816.18;3838612
